time,open,high,low,close,tick_volume,spread
2014.01.14 08:00:00,1253.98200,1255.14900,1241.63800,1243.32500,80799,0
2014.01.15 08:00:00,1243.32100,1243.93500,1234.16700,1240.94400,90998,0
2014.01.16 08:00:00,1240.93900,1245.01600,1236.32300,1241.99900,84358,0
2014.01.17 08:00:00,1242.00100,1254.81200,1237.72400,1253.68100,88617,0
2014.01.19 08:00:00,1253.82400,1260.76800,1251.24800,1256.16100,3944,0
2014.01.20 08:00:00,1256.14700,1258.06500,1251.83200,1255.18100,31428,0
2014.01.21 08:00:00,1255.18200,1255.21100,1235.57900,1242.85200,91963,0
2014.01.22 08:00:00,1242.83100,1243.51700,1235.55400,1236.98300,54495,0
2014.01.23 08:00:00,1236.95500,1265.25000,1231.28200,1262.50500,119269,0
2014.01.24 08:00:00,1262.49900,1272.44700,1256.86400,1269.79600,123922,0
2014.01.26 08:00:00,1269.20100,1278.70800,1266.67100,1275.36700,4347,0
2014.01.27 08:00:00,1275.37800,1276.33900,1251.92100,1257.95600,113323,0
2014.01.28 08:00:00,1257.95800,1261.31700,1247.76800,1252.50400,94587,0
2014.01.29 08:00:00,1252.49500,1269.95500,1250.89800,1266.60700,119550,0
2014.01.30 08:00:00,1266.60900,1267.49800,1237.97800,1244.71300,100129,0
2014.01.31 08:00:00,1244.70100,1254.83200,1238.44900,1244.01600,92446,0
2014.02.02 08:00:00,1243.74400,1243.91900,1241.85600,1243.56600,2209,0
2014.02.03 08:00:00,1243.57500,1266.13900,1240.73000,1259.56400,102531,0
2014.02.04 08:00:00,1259.56900,1260.71400,1247.24700,1252.82500,82523,0
2014.02.05 08:00:00,1252.82200,1274.15400,1252.18100,1258.92800,92594,0
2014.02.06 08:00:00,1258.91600,1266.90900,1252.76700,1256.44600,74172,0
2014.02.07 08:00:00,1256.45600,1271.66000,1255.24100,1267.02100,94617,0
2014.02.09 08:00:00,1266.69300,1269.69300,1265.09100,1267.27400,2342,0
2014.02.10 08:00:00,1267.26600,1277.76000,1265.02500,1273.79400,78784,0
2014.02.11 08:00:00,1273.81100,1293.64400,1273.63600,1286.77100,101778,0
2014.02.12 08:00:00,1286.76100,1296.13400,1283.92700,1291.69200,57388,0
2014.02.13 08:00:00,1291.70100,1302.74000,1286.19000,1300.30100,96457,0
2014.02.14 08:00:00,1300.32200,1321.04300,1299.77500,1318.29200,103826,0
2014.02.16 08:00:00,1318.23200,1324.02800,1318.23200,1323.37000,3701,0
2014.02.17 08:00:00,1323.37400,1339.86900,1320.99900,1328.30200,44756,0
2014.02.18 08:00:00,1328.28000,1329.03600,1312.57800,1320.43100,101044,0
2014.02.19 08:00:00,1320.45500,1322.21800,1308.82700,1311.74900,61846,0
2014.02.20 08:00:00,1311.72700,1324.85500,1307.31700,1320.57000,123213,0
2014.02.21 08:00:00,1320.57900,1328.32700,1316.02100,1323.97100,95945,0
2014.02.23 08:00:00,1323.04200,1325.58800,1323.01900,1323.91600,1586,0
2014.02.24 08:00:00,1323.94600,1338.84900,1318.71400,1335.50500,114659,0
2014.02.25 08:00:00,1335.51700,1343.50200,1331.14700,1340.91900,101559,0
2014.02.26 08:00:00,1340.95400,1345.27400,1322.23000,1330.57800,123212,0
2014.02.27 08:00:00,1330.58400,1336.09200,1323.80800,1331.27900,91443,0
2014.02.28 08:00:00,1331.26300,1333.18300,1319.61200,1326.17700,120857,0
2014.03.02 08:00:00,1325.98800,1338.08600,1325.98800,1338.07700,5685,0
2014.03.03 08:00:00,1338.11100,1354.61500,1336.11100,1350.42600,137129,0
2014.03.04 08:00:00,1350.44300,1352.38600,1331.18900,1336.16900,132297,0
2014.03.05 08:00:00,1336.14900,1341.65600,1332.57700,1335.87500,92300,0
2014.03.06 08:00:00,1335.88200,1353.40700,1331.10700,1349.63900,123556,0
2014.03.07 08:00:00,1349.64100,1352.85800,1328.33900,1339.16800,142047,0
2014.03.09 08:00:00,1339.62100,1341.38300,1336.34300,1338.11700,5099,0
2014.03.10 08:00:00,1338.12600,1344.52000,1328.00000,1340.30600,116427,0
2014.03.11 08:00:00,1340.32400,1352.46000,1337.63300,1347.49300,101337,0
2014.03.12 08:00:00,1347.50100,1370.72800,1345.32900,1366.14000,136790,0
2014.03.13 08:00:00,1366.15900,1374.88500,1364.41500,1373.19500,132502,0
2014.03.14 08:00:00,1373.20400,1387.80600,1367.76700,1382.27200,115632,0
2014.03.16 08:00:00,1382.21100,1391.94600,1381.96000,1386.47500,6008,0
2014.03.17 08:00:00,1386.48500,1388.36400,1361.88100,1366.34300,130280,0
