time,open,high,low,close,tick_volume,spread
2018.08.30 15:00:00,0.89809,0.89882,0.89791,0.89835,1498,11
2018.08.30 16:00:00,0.89835,0.89908,0.89752,0.89847,1797,11
2018.08.30 17:00:00,0.89847,0.89899,0.89818,0.89865,1316,11
2018.08.30 18:00:00,0.89867,0.89920,0.89846,0.89863,1531,11
2018.08.30 19:00:00,0.89863,0.89877,0.89770,0.89776,1336,11
2018.08.30 20:00:00,0.89775,0.89785,0.89696,0.89697,1611,11
2018.08.30 21:00:00,0.89696,0.89727,0.89611,0.89644,2141,11
2018.08.30 22:00:00,0.89646,0.89664,0.89532,0.89632,1774,11
2018.08.30 23:00:00,0.89632,0.89649,0.89593,0.89606,1669,11
2018.08.31 00:00:00,0.89605,0.89634,0.89586,0.89604,1384,11
2018.08.31 01:00:00,0.89604,0.89683,0.89591,0.89677,1244,11
2018.08.31 02:00:00,0.89677,0.89686,0.89621,0.89627,1453,11
2018.08.31 03:00:00,0.89626,0.89703,0.89625,0.89694,1265,9
2018.08.31 04:00:00,0.89694,0.89694,0.89639,0.89668,710,9
2018.08.31 05:00:00,0.89668,0.89694,0.89641,0.89655,824,11
2018.08.31 06:00:00,0.89654,0.89673,0.89614,0.89650,610,9
2018.08.31 07:00:00,0.89649,0.89667,0.89614,0.89653,611,8
2018.08.31 08:00:00,0.89653,0.89660,0.89614,0.89619,933,9
2018.08.31 09:00:00,0.89619,0.89649,0.89611,0.89636,1181,9
2018.08.31 10:00:00,0.89638,0.89661,0.89621,0.89653,777,9
2018.08.31 11:00:00,0.89654,0.89671,0.89646,0.89661,741,9
2018.08.31 12:00:00,0.89661,0.89680,0.89651,0.89662,573,9
2018.08.31 13:00:00,0.89662,0.89749,0.89662,0.89707,1109,9
2018.08.31 14:00:00,0.89708,0.89714,0.89669,0.89689,1356,9
2018.08.31 15:00:00,0.89690,0.89869,0.89690,0.89721,1932,11
2018.08.31 16:00:00,0.89720,0.89799,0.89635,0.89636,1745,11
2018.08.31 17:00:00,0.89635,0.89753,0.89632,0.89696,1445,11
2018.08.31 18:00:00,0.89696,0.89726,0.89650,0.89699,1432,11
2018.08.31 19:00:00,0.89698,0.89811,0.89618,0.89708,1739,11
2018.08.31 20:00:00,0.89707,0.89775,0.89633,0.89716,2193,11
2018.08.31 21:00:00,0.89716,0.89741,0.89653,0.89719,1969,11
2018.08.31 22:00:00,0.89718,0.89753,0.89487,0.89501,2247,11
2018.08.31 23:00:00,0.89501,0.89570,0.89374,0.89439,2199,11
2018.09.01 00:00:00,0.89439,0.89524,0.89403,0.89460,1810,11
2018.09.01 01:00:00,0.89462,0.89499,0.89440,0.89491,1162,11
2018.09.01 02:00:00,0.89490,0.89516,0.89470,0.89500,1114,11
2018.09.01 03:00:00,0.89499,0.89575,0.89486,0.89521,1565,9
2018.09.01 04:00:00,0.89521,0.89577,0.89505,0.89505,1071,11
2018.09.03 05:00:00,0.89616,0.89749,0.89607,0.89737,1084,35
2018.09.03 06:00:00,0.89737,0.89737,0.89662,0.89709,1116,19
2018.09.03 07:00:00,0.89710,0.89752,0.89693,0.89750,680,11
2018.09.03 08:00:00,0.89750,0.89752,0.89702,0.89726,701,9
2018.09.03 09:00:00,0.89726,0.89742,0.89707,0.89726,960,10
2018.09.03 10:00:00,0.89726,0.89733,0.89700,0.89724,804,10
2018.09.03 11:00:00,0.89724,0.89737,0.89711,0.89715,593,10
2018.09.03 12:00:00,0.89715,0.89755,0.89715,0.89748,494,10
2018.09.03 13:00:00,0.89748,0.89826,0.89747,0.89815,698,9
2018.09.03 14:00:00,0.89816,0.89939,0.89806,0.89809,1361,9
2018.09.03 15:00:00,0.89808,0.89887,0.89787,0.89887,794,12
2018.09.03 19:00:00,0.90132,0.90269,0.90128,0.90215,1233,11
2018.09.03 20:00:00,0.90215,0.90325,0.90154,0.90244,1514,11
2018.09.03 21:00:00,0.90244,0.90275,0.90140,0.90142,1188,12
2018.09.03 22:00:00,0.90143,0.90244,0.90126,0.90232,1320,12
2018.09.03 23:00:00,0.90232,0.90253,0.90168,0.90230,1109,11
2018.09.04 00:00:00,0.90231,0.90246,0.90154,0.90174,799,11
2018.09.04 01:00:00,0.90174,0.90260,0.90174,0.90249,618,13
2018.09.04 02:00:00,0.90250,0.90255,0.90209,0.90234,758,14
2018.09.04 03:00:00,0.90233,0.90247,0.90212,0.90230,1012,11
2018.09.04 04:00:00,0.90231,0.90254,0.90216,0.90247,1033,8
2018.09.04 05:00:00,0.90249,0.90254,0.90212,0.90233,835,11
2018.09.04 06:00:00,0.90233,0.90244,0.90215,0.90236,607,9
2018.09.04 07:00:00,0.90237,0.90266,0.90235,0.90245,499,8
2018.09.04 08:00:00,0.90245,0.90263,0.90210,0.90222,879,9
2018.09.04 09:00:00,0.90222,0.90227,0.90188,0.90198,1271,10
2018.09.04 10:00:00,0.90198,0.90210,0.90176,0.90199,674,8
2018.09.04 11:00:00,0.90199,0.90216,0.90175,0.90205,602,9
2018.09.04 12:00:00,0.90204,0.90217,0.90185,0.90216,723,9
2018.09.04 13:00:00,0.90215,0.90238,0.90205,0.90228,713,9
2018.09.04 14:00:00,0.90228,0.90253,0.90091,0.90128,1839,9
2018.09.04 15:00:00,0.90128,0.90185,0.90046,0.90145,1549,11
2018.09.04 16:00:00,0.90145,0.90209,0.90064,0.90128,1850,11
2018.09.04 17:00:00,0.90127,0.90204,0.90105,0.90165,1422,11
2018.09.04 18:00:00,0.90164,0.90167,0.90109,0.90144,1220,11
2018.09.04 19:00:00,0.90144,0.90160,0.90052,0.90059,1689,11
2018.09.04 20:00:00,0.90060,0.90107,0.89998,0.90046,1762,11
2018.09.04 21:00:00,0.90045,0.90054,0.89886,0.89947,1918,11
2018.09.04 22:00:00,0.89949,0.90077,0.89903,0.90041,1943,11
2018.09.04 23:00:00,0.90042,0.90187,0.90039,0.90116,1760,11
2018.09.05 00:00:00,0.90117,0.90211,0.90013,0.90082,1511,11
2018.09.05 01:00:00,0.90082,0.90089,0.89983,0.90016,1202,11
2018.09.05 02:00:00,0.90016,0.90070,0.90015,0.90063,855,12
2018.09.05 03:00:00,0.90063,0.90117,0.90047,0.90105,999,9
2018.09.05 04:00:00,0.90105,0.90125,0.90087,0.90094,732,8
2018.09.05 05:00:00,0.90096,0.90114,0.90048,0.90085,875,11
2018.09.05 06:00:00,0.90085,0.90102,0.90073,0.90086,544,8
2018.09.05 07:00:00,0.90086,0.90110,0.90078,0.90109,609,8
2018.09.05 08:00:00,0.90109,0.90133,0.90091,0.90129,809,9
2018.09.05 09:00:00,0.90130,0.90171,0.90115,0.90140,1244,10
2018.09.05 10:00:00,0.90139,0.90194,0.90135,0.90173,1003,10
2018.09.05 11:00:00,0.90173,0.90181,0.90153,0.90160,756,10
2018.09.05 12:00:00,0.90160,0.90171,0.90144,0.90154,513,9
2018.09.05 13:00:00,0.90154,0.90163,0.90120,0.90139,809,9
2018.09.05 14:00:00,0.90139,0.90159,0.90080,0.90117,1675,9
2018.09.05 15:00:00,0.90116,0.90132,0.89990,0.90079,1835,11
2018.09.05 16:00:00,0.90080,0.90269,0.90080,0.90235,1726,11
2018.09.05 17:00:00,0.90234,0.90512,0.90230,0.90467,1925,11
2018.09.05 18:00:00,0.90467,0.90483,0.90336,0.90406,1860,11
2018.09.05 19:00:00,0.90406,0.90411,0.90310,0.90315,1329,11
2018.09.05 20:00:00,0.90315,0.90357,0.90279,0.90293,1535,12
2018.09.05 21:00:00,0.90293,0.90294,0.89562,0.89654,3510,12
2018.09.05 22:00:00,0.89654,0.89725,0.89555,0.89709,2292,11
2018.09.05 23:00:00,0.89708,0.90165,0.89676,0.90043,2612,11
2018.09.06 00:00:00,0.90043,0.90131,0.90009,0.90059,1462,11
2018.09.06 01:00:00,0.90058,0.90118,0.90053,0.90095,903,11
2018.09.06 02:00:00,0.90095,0.90123,0.90064,0.90113,905,13
2018.09.06 03:00:00,0.90114,0.90117,0.90074,0.90097,1253,9
2018.09.06 04:00:00,0.90097,0.90114,0.90086,0.90100,811,8
2018.09.06 05:00:00,0.90100,0.90118,0.90082,0.90091,791,8
2018.09.06 06:00:00,0.90091,0.90114,0.90081,0.90093,682,8
2018.09.06 07:00:00,0.90095,0.90096,0.90074,0.90084,465,8
2018.09.06 08:00:00,0.90083,0.90182,0.90082,0.90110,1249,9
2018.09.06 09:00:00,0.90109,0.90121,0.90080,0.90116,1002,10
2018.09.06 10:00:00,0.90116,0.90132,0.90104,0.90110,764,9
2018.09.06 11:00:00,0.90110,0.90125,0.90096,0.90108,924,10
2018.09.06 12:00:00,0.90109,0.90109,0.90071,0.90085,643,9
2018.09.06 13:00:00,0.90085,0.90088,0.90033,0.90068,1096,9
2018.09.06 14:00:00,0.90069,0.90106,0.90001,0.90002,1450,10
2018.09.06 15:00:00,0.90002,0.90092,0.89954,0.90015,1805,11
2018.09.06 16:00:00,0.90015,0.90067,0.89907,0.89909,1840,11
2018.09.06 17:00:00,0.89907,0.89978,0.89817,0.89860,1737,11
2018.09.06 18:00:00,0.89860,0.89931,0.89804,0.89902,1467,11
2018.09.06 19:00:00,0.89901,0.89987,0.89857,0.89893,1493,11
2018.09.06 20:00:00,0.89893,0.89968,0.89810,0.89931,1871,11
2018.09.06 21:00:00,0.89931,0.89943,0.89878,0.89878,1622,11
2018.09.06 22:00:00,0.89877,0.90017,0.89810,0.89837,2410,11
2018.09.06 23:00:00,0.89836,0.89875,0.89737,0.89874,2198,11
2018.09.07 00:00:00,0.89874,0.89875,0.89774,0.89867,1317,11
2018.09.07 01:00:00,0.89867,0.89870,0.89818,0.89850,1007,12
2018.09.07 02:00:00,0.89850,0.89889,0.89836,0.89883,978,11
2018.09.07 03:00:00,0.89881,0.89932,0.89854,0.89901,1055,9
2018.09.07 04:00:00,0.89900,0.89928,0.89870,0.89903,1098,8
2018.09.07 05:00:00,0.89904,0.89907,0.89882,0.89906,608,8
2018.09.07 06:00:00,0.89907,0.89922,0.89881,0.89915,596,7
2018.09.07 07:00:00,0.89913,0.89913,0.89893,0.89898,524,7
2018.09.07 08:00:00,0.89898,0.89922,0.89879,0.89902,1072,8
2018.09.07 09:00:00,0.89901,0.89916,0.89875,0.89907,1084,9
2018.09.07 10:00:00,0.89907,0.89915,0.89887,0.89901,1001,9
2018.09.07 11:00:00,0.89900,0.89921,0.89872,0.89921,820,9
2018.09.07 12:00:00,0.89921,0.89922,0.89890,0.89922,806,9
2018.09.07 13:00:00,0.89922,0.89942,0.89902,0.89938,731,9
2018.09.07 14:00:00,0.89939,0.89976,0.89900,0.89970,1911,9
2018.09.07 15:00:00,0.89969,0.90000,0.89917,0.89968,1656,11
2018.09.07 16:00:00,0.89968,0.90039,0.89951,0.89964,1281,11
2018.09.07 17:00:00,0.89963,0.90058,0.89681,0.89731,1634,11
2018.09.07 18:00:00,0.89731,0.89747,0.89249,0.89297,2561,11
2018.09.07 19:00:00,0.89298,0.89426,0.89259,0.89390,2060,11
2018.09.07 20:00:00,0.89389,0.89391,0.89127,0.89207,2635,11
2018.09.07 21:00:00,0.89206,0.89360,0.89198,0.89338,2135,11
2018.09.07 22:00:00,0.89338,0.89445,0.89175,0.89428,2136,11
2018.09.07 23:00:00,0.89428,0.89492,0.89164,0.89461,2400,11
2018.09.08 00:00:00,0.89462,0.89484,0.89376,0.89421,2039,12
2018.09.08 01:00:00,0.89420,0.89505,0.89391,0.89491,1320,12
2018.09.08 02:00:00,0.89490,0.89505,0.89457,0.89477,1189,12
2018.09.08 03:00:00,0.89475,0.89498,0.89441,0.89450,1226,9
2018.09.08 04:00:00,0.89448,0.89461,0.89391,0.89404,870,8
2018.09.10 05:00:00,0.89365,0.89400,0.89345,0.89389,791,22
2018.09.10 06:00:00,0.89389,0.89411,0.89327,0.89395,764,8
2018.09.10 07:00:00,0.89396,0.89410,0.89388,0.89410,483,7
2018.09.10 08:00:00,0.89409,0.89426,0.89394,0.89423,865,9
2018.09.10 09:00:00,0.89423,0.89432,0.89375,0.89375,1023,9
2018.09.10 10:00:00,0.89374,0.89396,0.89364,0.89392,805,8
2018.09.10 11:00:00,0.89392,0.89420,0.89373,0.89417,769,9
2018.09.10 12:00:00,0.89417,0.89421,0.89374,0.89421,832,9
2018.09.10 13:00:00,0.89421,0.89429,0.89393,0.89425,715,9
2018.09.10 14:00:00,0.89425,0.89428,0.89363,0.89382,1559,9
2018.09.10 15:00:00,0.89380,0.89415,0.89338,0.89401,1831,12
2018.09.10 16:00:00,0.89400,0.89436,0.89312,0.89388,1800,11
2018.09.10 17:00:00,0.89389,0.89467,0.89372,0.89458,1481,11
2018.09.10 18:00:00,0.89459,0.89543,0.89458,0.89505,1389,12
2018.09.10 19:00:00,0.89504,0.89566,0.89418,0.89423,1264,11
2018.09.10 20:00:00,0.89423,0.89464,0.89009,0.89040,1887,11
2018.09.10 21:00:00,0.89040,0.89159,0.88945,0.89146,2762,12
2018.09.10 22:00:00,0.89144,0.89194,0.89024,0.89148,1904,11
2018.09.10 23:00:00,0.89143,0.89155,0.89065,0.89078,1369,11
2018.09.11 00:00:00,0.89078,0.89103,0.89036,0.89036,976,11
2018.09.11 01:00:00,0.89036,0.89043,0.88955,0.88961,772,11
2018.09.11 02:00:00,0.88961,0.89005,0.88943,0.89003,662,11
2018.09.11 03:00:00,0.89003,0.89016,0.88985,0.89001,1005,10
2018.09.11 04:00:00,0.89002,0.89029,0.88995,0.88999,601,10
2018.09.11 05:00:00,0.88995,0.89017,0.88982,0.89005,588,7
2018.09.11 06:00:00,0.89005,0.89019,0.88995,0.89000,523,6
2018.09.11 07:00:00,0.89000,0.89007,0.88981,0.88988,460,6
2018.09.11 08:00:00,0.88988,0.88991,0.88904,0.88923,831,10
2018.09.11 09:00:00,0.88923,0.88931,0.88894,0.88923,1058,9
2018.09.11 10:00:00,0.88922,0.88931,0.88902,0.88913,810,10
2018.09.11 11:00:00,0.88913,0.88977,0.88912,0.88947,1018,9
2018.09.11 12:00:00,0.88946,0.88989,0.88923,0.88975,745,9
2018.09.11 13:00:00,0.88976,0.88986,0.88907,0.88966,1027,9
2018.09.11 14:00:00,0.88966,0.89076,0.88932,0.89048,1889,9
2018.09.11 15:00:00,0.89048,0.89097,0.88965,0.89006,1695,11
2018.09.11 16:00:00,0.89006,0.89359,0.88878,0.89052,2321,11
2018.09.11 17:00:00,0.89052,0.89115,0.88941,0.88953,1789,12
2018.09.11 18:00:00,0.88953,0.89011,0.88868,0.89003,1586,11
2018.09.11 19:00:00,0.89004,0.89076,0.88922,0.88996,1569,12
2018.09.11 20:00:00,0.88996,0.89225,0.88766,0.89169,2559,12
2018.09.11 21:00:00,0.89170,0.89184,0.89085,0.89138,1839,12
2018.09.11 22:00:00,0.89138,0.89185,0.89086,0.89110,2081,12
2018.09.11 23:00:00,0.89111,0.89180,0.89046,0.89053,1538,11
2018.09.12 00:00:00,0.89054,0.89098,0.89022,0.89084,1133,11
2018.09.12 01:00:00,0.89084,0.89091,0.89028,0.89068,914,12
2018.09.12 02:00:00,0.89067,0.89069,0.89032,0.89057,844,12
2018.09.12 03:00:00,0.89057,0.89070,0.89026,0.89031,991,10
2018.09.12 04:00:00,0.89030,0.89064,0.88967,0.89054,1262,7
2018.09.12 05:00:00,0.89053,0.89133,0.89034,0.89100,914,11
2018.09.12 06:00:00,0.89101,0.89113,0.89078,0.89104,581,7
2018.09.12 07:00:00,0.89105,0.89111,0.89079,0.89079,512,6
2018.09.12 08:00:00,0.89081,0.89084,0.89053,0.89078,748,9
2018.09.12 09:00:00,0.89079,0.89084,0.89057,0.89073,677,9
2018.09.12 10:00:00,0.89073,0.89096,0.89065,0.89087,658,11
2018.09.12 11:00:00,0.89089,0.89113,0.89062,0.89062,567,8
2018.09.12 12:00:00,0.89061,0.89084,0.89054,0.89062,550,8
2018.09.12 13:00:00,0.89062,0.89096,0.89051,0.89071,772,9
2018.09.12 14:00:00,0.89071,0.89157,0.89020,0.89030,1542,9
2018.09.12 15:00:00,0.89030,0.89092,0.88962,0.88989,1785,12
2018.09.12 16:00:00,0.88990,0.89008,0.88876,0.88978,1827,12
2018.09.12 17:00:00,0.88979,0.89033,0.88934,0.88945,1455,12
2018.09.12 18:00:00,0.88946,0.89182,0.88945,0.89179,1660,12
2018.09.12 19:00:00,0.89179,0.89215,0.89064,0.89069,2031,12
2018.09.12 20:00:00,0.89069,0.89119,0.89019,0.89106,1901,12
2018.09.12 21:00:00,0.89106,0.89205,0.89083,0.89180,1822,12
2018.09.12 22:00:00,0.89179,0.89280,0.89172,0.89271,1895,12
2018.09.12 23:00:00,0.89271,0.89356,0.89217,0.89236,2033,12
2018.09.13 00:00:00,0.89235,0.89235,0.88823,0.89042,1599,11
2018.09.13 01:00:00,0.89042,0.89089,0.89020,0.89049,1363,13
2018.09.13 02:00:00,0.89050,0.89117,0.89039,0.89091,953,12
2018.09.13 03:00:00,0.89091,0.89106,0.89065,0.89085,1056,10
2018.09.13 04:00:00,0.89085,0.89115,0.89065,0.89089,753,6
2018.09.13 05:00:00,0.89088,0.89122,0.89072,0.89120,1044,10
2018.09.13 06:00:00,0.89120,0.89130,0.89104,0.89116,512,5
2018.09.13 07:00:00,0.89117,0.89131,0.89093,0.89115,555,5
2018.09.13 08:00:00,0.89115,0.89181,0.89112,0.89169,904,9
2018.09.13 09:00:00,0.89169,0.89213,0.89158,0.89209,762,9
2018.09.13 10:00:00,0.89209,0.89212,0.89191,0.89194,723,9
2018.09.13 11:00:00,0.89193,0.89199,0.89146,0.89149,709,10
2018.09.13 12:00:00,0.89150,0.89174,0.89110,0.89113,536,9
2018.09.13 13:00:00,0.89112,0.89177,0.89095,0.89171,863,9
2018.09.13 14:00:00,0.89172,0.89238,0.89156,0.89164,1268,8
2018.09.13 15:00:00,0.89162,0.89170,0.89045,0.89084,1228,12
2018.09.13 16:00:00,0.89084,0.89106,0.89040,0.89041,1071,11
2018.09.13 17:00:00,0.89041,0.89044,0.88950,0.88992,1476,11
2018.09.13 18:00:00,0.88992,0.89047,0.88928,0.88939,1303,12
2018.09.13 19:00:00,0.88937,0.89163,0.88928,0.89072,2050,12
2018.09.13 20:00:00,0.89072,0.89243,0.88984,0.89213,2461,12
2018.09.13 21:00:00,0.89213,0.89294,0.89109,0.89171,2534,11
2018.09.13 22:00:00,0.89171,0.89214,0.89096,0.89156,2159,11
2018.09.13 23:00:00,0.89157,0.89176,0.89064,0.89069,1699,12
2018.09.14 00:00:00,0.89069,0.89115,0.89046,0.89081,1054,11
2018.09.14 01:00:00,0.89082,0.89161,0.89055,0.89136,1006,12
2018.09.14 02:00:00,0.89135,0.89184,0.89122,0.89165,938,12
2018.09.14 03:00:00,0.89165,0.89207,0.89157,0.89172,1154,9
2018.09.14 04:00:00,0.89171,0.89199,0.89163,0.89188,744,7
2018.09.14 05:00:00,0.89188,0.89193,0.89152,0.89189,732,9
2018.09.14 06:00:00,0.89189,0.89196,0.89165,0.89170,628,6
2018.09.14 07:00:00,0.89170,0.89181,0.89156,0.89171,493,5
2018.09.14 08:00:00,0.89172,0.89172,0.89098,0.89140,966,10
2018.09.14 09:00:00,0.89140,0.89184,0.89140,0.89152,869,10
2018.09.14 10:00:00,0.89152,0.89190,0.89152,0.89162,918,9
2018.09.14 11:00:00,0.89163,0.89172,0.89129,0.89131,894,9
2018.09.14 12:00:00,0.89131,0.89157,0.89126,0.89152,1041,10
2018.09.14 13:00:00,0.89151,0.89180,0.89125,0.89177,977,10
2018.09.14 14:00:00,0.89178,0.89266,0.89162,0.89242,1817,8
2018.09.14 15:00:00,0.89241,0.89266,0.89189,0.89221,1642,12
2018.09.14 16:00:00,0.89221,0.89269,0.89112,0.89132,1464,12
2018.09.14 17:00:00,0.89132,0.89211,0.89107,0.89144,1521,11
2018.09.14 18:00:00,0.89144,0.89186,0.89095,0.89159,1457,11
2018.09.14 19:00:00,0.89159,0.89319,0.89130,0.89309,1689,12
2018.09.14 20:00:00,0.89304,0.89312,0.88979,0.89141,2314,11
2018.09.14 21:00:00,0.89142,0.89160,0.89012,0.89130,1735,12
2018.09.14 22:00:00,0.89128,0.89230,0.89077,0.89218,1815,12
2018.09.14 23:00:00,0.89218,0.89224,0.89070,0.89087,1514,11
2018.09.15 00:00:00,0.89086,0.89108,0.88951,0.89012,1809,12
2018.09.15 01:00:00,0.89012,0.89012,0.88942,0.88975,1163,11
2018.09.15 02:00:00,0.88975,0.89023,0.88972,0.89018,949,12
2018.09.15 03:00:00,0.89019,0.89040,0.88982,0.88997,1246,9
2018.09.15 04:00:00,0.88997,0.88999,0.88906,0.88917,1114,10
2018.09.17 05:00:00,0.88918,0.88956,0.88890,0.88947,796,16
2018.09.17 06:00:00,0.88946,0.88947,0.88899,0.88900,699,11
2018.09.17 07:00:00,0.88900,0.88931,0.88890,0.88922,616,11
2018.09.17 08:00:00,0.88921,0.88947,0.88915,0.88921,929,10
2018.09.17 09:00:00,0.88923,0.88971,0.88922,0.88926,1066,9
2018.09.17 10:00:00,0.88927,0.88937,0.88909,0.88925,987,10
2018.09.17 11:00:00,0.88927,0.88963,0.88919,0.88944,931,10
2018.09.17 12:00:00,0.88943,0.88955,0.88922,0.88941,810,9
2018.09.17 13:00:00,0.88941,0.88944,0.88894,0.88904,934,9
2018.09.17 14:00:00,0.88903,0.88929,0.88834,0.88899,1568,8
2018.09.17 15:00:00,0.88898,0.88994,0.88863,0.88993,1419,11
2018.09.17 16:00:00,0.88993,0.89031,0.88922,0.88928,1505,11
2018.09.17 17:00:00,0.88928,0.88982,0.88910,0.88929,1549,11
2018.09.17 18:00:00,0.88928,0.89029,0.88919,0.88964,1690,11
2018.09.17 19:00:00,0.88964,0.88978,0.88882,0.88886,1688,11
2018.09.17 20:00:00,0.88885,0.88928,0.88854,0.88884,1877,11
2018.09.17 21:00:00,0.88883,0.88947,0.88847,0.88882,1769,11
2018.09.17 22:00:00,0.88881,0.88941,0.88848,0.88884,1754,11
2018.09.17 23:00:00,0.88884,0.88956,0.88871,0.88896,1493,11
2018.09.18 00:00:00,0.88896,0.88904,0.88857,0.88875,1051,11
2018.09.18 01:00:00,0.88875,0.88877,0.88784,0.88788,1112,11
2018.09.18 02:00:00,0.88788,0.88809,0.88781,0.88781,782,12
