time,open,high,low,close,tick_volume,spread
2025.12.31 01:50:00,4365.45400,4369.78700,4364.47500,4368.58600,1260,37
2025.12.31 01:55:00,4368.61000,4370.63100,4367.99600,4370.26000,1007,37
2025.12.31 02:00:00,4370.35600,4376.00100,4368.92500,4375.64700,1536,37
2025.12.31 02:05:00,4375.69600,4378.84200,4373.85500,4373.93100,1828,37
2025.12.31 02:10:00,4373.90000,4376.33600,4371.15800,4371.15800,1216,37
2025.12.31 02:15:00,4371.17000,4371.23500,4367.60900,4369.79400,1351,37
2025.12.31 02:20:00,4369.74800,4371.69000,4366.07600,4370.88000,1876,37
2025.12.31 02:25:00,4370.84600,4372.16200,4367.99600,4370.91600,1908,37
2025.12.31 02:30:00,4370.95700,4371.13100,4366.74900,4368.53900,2093,37
2025.12.31 02:35:00,4368.57500,4369.64300,4365.24000,4366.21300,1387,37
2025.12.31 02:40:00,4366.18300,4366.55300,4362.49900,4366.04600,1259,37
2025.12.31 02:45:00,4366.03700,4367.32200,4363.26000,4366.78400,1526,37
2025.12.31 02:50:00,4366.81200,4367.67900,4363.29700,4364.61400,1043,37
2025.12.31 02:55:00,4364.59100,4365.37500,4363.45000,4364.86000,833,37
2025.12.31 03:00:00,4364.93200,4368.07500,4363.72500,4367.64000,753,37
2025.12.31 03:05:00,4367.59200,4367.59200,4364.09200,4366.15500,1309,37
2025.12.31 03:10:00,4366.24500,4368.14300,4365.86200,4366.72000,1143,37
2025.12.31 03:15:00,4366.70100,4367.28500,4364.51000,4365.49100,1153,37
2025.12.31 03:20:00,4365.55900,4366.62200,4364.12300,4366.30200,937,37
2025.12.31 03:25:00,4366.33400,4367.65200,4364.77900,4365.92200,789,37
2025.12.31 03:30:00,4365.89000,4366.54200,4361.20300,4361.79600,818,37
2025.12.31 03:35:00,4361.88200,4362.87000,4360.09200,4362.84900,990,37
2025.12.31 03:40:00,4362.81500,4363.05100,4360.95600,4362.87400,827,37
2025.12.31 03:45:00,4362.99100,4363.17000,4346.97900,4349.81800,3184,37
2025.12.31 03:50:00,4349.87400,4350.73800,4341.19000,4342.77100,3293,37
2025.12.31 03:55:00,4342.71800,4348.68600,4337.63100,4348.68600,3481,37
2025.12.31 04:00:00,4348.71100,4349.90000,4340.73500,4341.69300,2926,37
2025.12.31 04:05:00,4341.65900,4344.67400,4338.28200,4341.93300,3054,37
2025.12.31 04:10:00,4341.89500,4350.50400,4341.45400,4348.28100,2275,37
2025.12.31 04:15:00,4348.30700,4351.68000,4346.32200,4347.38500,1730,37
2025.12.31 04:20:00,4347.36500,4350.51000,4346.02600,4348.77400,1549,37
2025.12.31 04:25:00,4348.76600,4352.91900,4348.73500,4350.58400,1571,37
2025.12.31 04:30:00,4350.62200,4354.77900,4349.97800,4353.33500,1409,37
2025.12.31 04:35:00,4353.38800,4355.63200,4353.22500,4354.53400,1245,37
2025.12.31 04:40:00,4354.50300,4354.93000,4346.13100,4348.78900,1638,37
2025.12.31 04:45:00,4348.90100,4351.80900,4345.33300,4345.87500,1405,37
2025.12.31 04:50:00,4345.91400,4347.49500,4342.21500,4343.31300,2449,37
2025.12.31 04:55:00,4343.34900,4347.66800,4337.96300,4341.86300,2869,37
2025.12.31 05:00:00,4341.89700,4347.68500,4340.81600,4347.06000,1584,37
2025.12.31 05:05:00,4347.07100,4349.32100,4347.05300,4348.14000,1034,37
2025.12.31 05:10:00,4348.03800,4350.34500,4347.96800,4348.39100,906,37
2025.12.31 05:15:00,4348.38400,4348.92400,4346.91600,4347.65500,723,37
2025.12.31 05:20:00,4347.66600,4348.22500,4346.60900,4347.26700,602,37
2025.12.31 05:25:00,4347.22500,4348.95400,4346.48300,4346.54200,472,37
2025.12.31 05:30:00,4346.48500,4346.99500,4346.43200,4346.56700,301,37
2025.12.31 05:35:00,4346.57400,4347.17500,4346.23800,4346.42500,309,37
2025.12.31 05:40:00,4346.40000,4349.47300,4346.34400,4348.89400,395,37
2025.12.31 05:45:00,4348.88900,4349.57800,4346.34800,4346.68000,728,37
2025.12.31 05:50:00,4346.53900,4347.33600,4336.84800,4338.54300,1826,37
2025.12.31 05:55:00,4338.56900,4339.35300,4334.84700,4338.82000,1087,37
2025.12.31 07:00:00,4343.58200,4345.94900,4340.62800,4341.01600,541,37
2025.12.31 07:05:00,4341.03000,4346.04500,4339.93500,4343.92200,765,37
2025.12.31 07:10:00,4343.99100,4346.52600,4343.40400,4345.84600,988,37
2025.12.31 07:15:00,4345.95200,4345.95200,4339.84000,4340.17000,794,37
2025.12.31 07:20:00,4340.21600,4343.52800,4340.01000,4341.62200,883,37
2025.12.31 07:25:00,4341.62400,4341.93000,4332.12200,4334.21100,2227,37
2025.12.31 07:30:00,4334.30100,4338.87300,4331.57200,4332.17800,1460,37
2025.12.31 07:35:00,4332.14000,4342.82100,4328.56900,4340.58600,1868,37
2025.12.31 07:40:00,4340.64300,4341.91500,4338.85700,4339.54200,887,37
2025.12.31 07:45:00,4339.66200,4339.75500,4334.72100,4335.02400,1413,37
2025.12.31 07:50:00,4335.04100,4338.15900,4333.45500,4337.48000,1218,37
2025.12.31 07:55:00,4337.50500,4339.72700,4337.25600,4338.98400,842,37
2025.12.31 08:00:00,4339.03800,4344.25600,4338.95700,4342.06800,1274,37
2025.12.31 08:05:00,4341.98200,4343.67600,4340.75700,4341.47300,899,37
2025.12.31 08:10:00,4341.49500,4343.65900,4340.15000,4341.73500,1027,37
2025.12.31 08:15:00,4341.70700,4341.70700,4337.69400,4339.20200,1142,37
2025.12.31 08:20:00,4339.23500,4343.28200,4338.14300,4340.60000,1111,37
2025.12.31 08:25:00,4340.56800,4340.56800,4332.52900,4336.54700,1624,37
