time,open,high,low,close,tick_volume,spread
2019.07.16 08:00:00,3014.47000,3018.09000,3000.88000,3003.32000,6020,298
2019.07.17 08:00:00,3003.69000,3009.65000,2978.50000,2980.01000,8247,86
2019.07.18 08:00:00,2977.63000,3007.77000,2972.45000,2998.60000,11791,81
2019.07.19 08:00:00,3000.25000,3007.82000,2967.83000,2969.07000,11608,83
2019.07.22 08:00:00,2978.56000,2992.06000,2977.43000,2988.18000,6069,86
2019.07.23 08:00:00,2988.56000,3007.39000,2988.01000,3004.42000,9706,81
2019.07.24 08:00:00,3003.22000,3021.09000,2995.26000,3020.22000,9425,79
2019.07.25 08:00:00,3019.10000,3026.78000,2997.26000,3008.08000,12892,78
2019.07.26 08:00:00,3008.11000,3028.73000,3007.83000,3022.25000,7742,81
2019.07.29 08:00:00,3023.01000,3027.34000,3015.70000,3024.34000,7985,79
2019.07.30 08:00:00,3024.86000,3027.37000,3001.30000,3016.02000,10946,78
2019.07.31 08:00:00,3016.02000,3020.61000,2958.14000,2972.91000,15473,81
2019.08.01 08:00:00,2973.37000,3014.15000,2941.57000,2945.10000,23165,82
2019.08.02 08:00:00,2945.53000,2959.84000,2913.06000,2934.03000,25061,84
2019.08.04 08:00:00,2930.98000,2931.50000,2925.33000,2927.18000,1163,92
2019.08.05 08:00:00,2927.09000,2933.51000,2776.60000,2782.12000,33110,81
2019.08.06 08:00:00,2782.12000,2883.78000,2779.85000,2869.34000,36519,82
2019.08.07 08:00:00,2868.94000,2891.52000,2823.95000,2874.52000,32921,81
2019.08.08 08:00:00,2874.47000,2940.37000,2870.52000,2933.85000,22966,85
2019.08.09 08:00:00,2933.80000,2935.35000,2898.86000,2923.46000,21182,81
2019.08.11 08:00:00,2921.24000,2926.47000,2913.22000,2914.21000,1270,86
2019.08.12 08:00:00,2914.40000,2930.94000,2872.18000,2886.33000,21626,83
2019.08.13 08:00:00,2886.73000,2942.80000,2866.56000,2931.67000,26459,81
2019.08.14 08:00:00,2930.61000,2935.32000,2832.83000,2845.32000,30294,83
2019.08.15 08:00:00,2845.32000,2870.25000,2816.68000,2852.65000,37655,80
2019.08.16 08:00:00,2852.19000,2893.05000,2848.16000,2890.04000,24908,71
2019.08.18 08:00:00,2892.71000,2905.48000,2892.71000,2904.64000,1613,80
2019.08.19 08:00:00,2904.63000,2930.64000,2899.69000,2917.06000,18381,68
2019.08.20 08:00:00,2917.06000,2930.75000,2891.74000,2897.55000,20329,68
2019.08.21 08:00:00,2897.63000,2937.49000,2897.46000,2933.84000,16495,68
2019.08.22 08:00:00,2933.91000,2938.48000,2903.22000,2921.44000,23252,68
2019.08.23 08:00:00,2921.40000,2935.90000,2833.23000,2850.45000,32536,70
2019.08.25 08:00:00,2829.38000,2829.38000,2809.67000,2823.78000,3643,81
2019.08.26 08:00:00,2824.21000,2886.80000,2821.10000,2875.90000,34008,74
2019.08.27 08:00:00,2876.41000,2898.86000,2859.76000,2873.64000,28517,68
2019.08.28 08:00:00,2873.64000,2889.76000,2851.70000,2884.07000,25811,71
2019.08.29 08:00:00,2884.10000,2930.05000,2874.90000,2922.72000,21647,66
2019.08.30 08:00:00,2922.44000,2945.72000,2912.81000,2922.83000,20857,69
2019.09.01 08:00:00,2902.59000,2909.90000,2895.08000,2909.03000,1880,81
2019.09.02 08:00:00,2909.11000,2926.43000,2889.18000,2902.94000,15922,71
2019.09.03 08:00:00,2903.36000,2915.22000,2891.07000,2902.75000,29872,69
2019.09.04 08:00:00,2902.89000,2939.39000,2902.69000,2937.72000,19508,71
2019.09.05 08:00:00,2937.82000,2985.76000,2937.23000,2976.71000,22019,71
2019.09.06 08:00:00,2976.71000,2987.03000,2971.97000,2982.41000,18309,69
2019.09.08 08:00:00,2983.16000,2985.17000,2981.51000,2981.62000,1015,78
2019.09.09 08:00:00,2981.52000,2990.86000,2969.06000,2981.81000,14936,69
2019.09.10 08:00:00,2981.19000,2984.39000,2956.87000,2976.95000,19859,71
2019.09.11 08:00:00,2976.77000,3018.81000,2971.75000,3017.26000,19793,69
2019.09.12 08:00:00,3015.17000,3020.53000,3000.28000,3013.07000,21920,70
2019.09.13 08:00:00,3011.73000,3022.28000,3002.33000,3005.65000,14712,68
2019.09.15 08:00:00,2991.85000,2996.90000,2986.72000,2988.89000,1956,82
2019.09.16 08:00:00,2987.78000,3004.23000,2980.76000,3001.00000,20819,73
2019.09.17 08:00:00,2999.99000,3006.10000,2991.27000,3004.21000,16563,71
2019.09.18 08:00:00,3003.52000,3009.82000,2978.44000,3004.10000,13752,68
2019.09.19 08:00:00,3003.53000,3021.81000,2988.69000,3007.93000,16723,71
2019.09.20 08:00:00,3007.05000,3015.32000,2983.16000,2986.85000,15839,68
2019.09.22 08:00:00,2997.05000,3005.61000,2996.68000,3001.21000,1400,84
2019.09.23 08:00:00,3001.58000,3010.25000,2980.84000,3005.83000,16301,71
2019.09.24 08:00:00,3007.36000,3007.92000,2956.93000,2974.14000,20312,68
2019.09.25 08:00:00,2974.02000,2989.64000,2952.42000,2983.44000,21196,69
2019.09.26 08:00:00,2982.46000,2993.23000,2962.75000,2976.40000,19340,68
2019.09.27 08:00:00,2976.24000,2990.82000,2944.42000,2966.55000,21296,69
2019.09.29 08:00:00,2974.13000,2978.22000,2964.26000,2969.44000,1191,85
2019.09.30 08:00:00,2969.51000,2985.58000,2963.38000,2981.80000,18291,71
2019.10.01 08:00:00,2981.77000,2993.03000,2935.90000,2944.74000,21239,70
2019.10.02 08:00:00,2946.38000,2946.70000,2873.09000,2884.81000,25783,71
2019.10.03 08:00:00,2886.16000,2911.16000,2853.87000,2905.89000,27310,71
2019.10.04 08:00:00,2907.74000,2952.65000,2897.05000,2949.36000,21071,71
2019.10.06 08:00:00,2940.82000,2941.99000,2932.25000,2938.78000,1335,87
2019.10.07 08:00:00,2938.79000,2958.24000,2933.47000,2936.53000,20431,70
2019.10.08 08:00:00,2937.89000,2949.48000,2887.66000,2891.05000,28850,68
2019.10.09 08:00:00,2893.53000,2936.83000,2881.06000,2898.44000,27508,68
2019.10.10 08:00:00,2891.79000,2955.79000,2890.35000,2946.25000,29475,75
2019.10.11 08:00:00,2942.65000,2992.78000,2941.48000,2970.05000,24780,69
2019.10.13 08:00:00,2969.78000,2981.85000,2968.04000,2981.85000,1431,79
2019.10.14 08:00:00,2979.31000,2980.39000,2953.94000,2972.96000,19584,75
2019.10.15 08:00:00,2972.89000,3003.24000,2967.94000,2994.66000,18569,68
2019.10.16 08:00:00,2994.74000,2997.28000,2984.96000,2987.97000,20133,68
2019.10.17 08:00:00,2987.87000,3007.82000,2985.36000,2996.93000,19169,68
2019.10.18 08:00:00,2997.90000,3001.25000,2977.79000,2989.65000,18339,68
2019.10.20 08:00:00,2986.45000,2992.13000,2984.34000,2992.12000,1414,77
2019.10.21 08:00:00,2992.51000,3007.85000,2990.16000,3006.18000,14742,66
2019.10.22 08:00:00,3006.35000,3014.68000,2988.93000,2991.40000,15894,68
2019.10.23 08:00:00,2985.58000,3010.42000,2983.09000,3007.43000,17592,68
2019.10.24 08:00:00,3007.29000,3016.05000,3000.01000,3002.88000,15902,65
2019.10.25 08:00:00,3003.07000,3027.29000,3001.37000,3020.85000,12705,67
2019.10.27 08:00:00,3024.35000,3027.28000,3024.16000,3025.87000,754,79
2019.10.28 08:00:00,3026.69000,3044.17000,3024.44000,3040.48000,12793,67
2019.10.29 08:00:00,3040.27000,3046.65000,3031.32000,3036.65000,12518,67
2019.10.30 08:00:00,3036.51000,3055.44000,3024.33000,3049.33000,15301,68
2019.10.31 08:00:00,3049.81000,3052.09000,3021.15000,3035.21000,19098,68
2019.11.01 08:00:00,3035.53000,3066.29000,3034.98000,3064.48000,13596,68
2019.11.03 08:00:00,3067.04000,3070.13000,3066.86000,3069.11000,532,83
2019.11.04 08:00:00,3068.99000,3086.61000,3068.15000,3084.23000,13009,66
2019.11.05 08:00:00,3084.10000,3086.26000,3071.43000,3073.53000,14688,69
2019.11.06 08:00:00,3073.00000,3079.24000,3064.87000,3074.33000,14186,67
2019.11.07 08:00:00,3074.36000,3096.67000,3070.62000,3086.52000,15954,67
2019.11.08 08:00:00,3087.45000,3092.11000,3072.39000,3091.73000,15126,70
2019.11.10 08:00:00,3092.08000,3092.31000,3089.29000,3089.29000,448,79
2019.11.11 08:00:00,3089.15000,3089.15000,3074.92000,3085.31000,12706,68
2019.11.12 08:00:00,3085.14000,3102.13000,3081.76000,3088.91000,14574,66
2019.11.13 08:00:00,3087.73000,3097.21000,3076.20000,3094.20000,15939,67
2019.11.14 08:00:00,3094.07000,3099.18000,3081.55000,3098.15000,18137,68
2019.11.15 08:00:00,3097.20000,3118.68000,3096.60000,3118.54000,12949,67
2019.11.17 08:00:00,3117.66000,3117.71000,3113.68000,3114.43000,423,79
2019.11.18 08:00:00,3114.43000,3127.54000,3111.01000,3119.28000,13458,67
2019.11.19 08:00:00,3118.57000,3132.03000,3110.02000,3111.10000,13584,69
2019.11.20 08:00:00,3113.36000,3117.73000,3090.22000,3100.95000,19182,70
2019.11.21 08:00:00,3101.57000,3113.48000,3090.72000,3100.75000,21605,70
2019.11.22 08:00:00,3101.89000,3113.83000,3097.51000,3111.20000,14924,69
2019.11.24 08:00:00,3114.43000,3119.43000,3114.43000,3118.51000,531,103
2019.11.25 08:00:00,3118.04000,3132.91000,3116.52000,3132.26000,9404,65
2019.11.26 08:00:00,3132.48000,3144.69000,3128.24000,3143.01000,13332,69
2019.11.27 08:00:00,3143.32000,3154.79000,3141.59000,3144.49000,10490,68
2019.11.28 08:00:00,3144.71000,3150.99000,3141.26000,3150.44000,7351,68
2019.11.29 08:00:00,3149.32000,3149.69000,3139.22000,3141.46000,9063,68
2019.12.01 08:00:00,3146.23000,3147.67000,3144.16000,3147.24000,680,89
2019.12.02 08:00:00,3150.98000,3157.55000,3108.61000,3112.11000,16639,69
2019.12.03 08:00:00,3112.61000,3121.70000,3069.82000,3094.63000,22774,69
2019.12.04 08:00:00,3091.92000,3119.51000,3082.04000,3109.02000,20156,71
2019.12.05 08:00:00,3109.53000,3124.03000,3102.89000,3118.79000,18258,5
2019.12.06 08:00:00,3118.79000,3150.93000,3118.79000,3146.14000,12603,0
2019.12.08 08:00:00,3147.50000,3148.04000,3146.32000,3146.35000,335,2
2019.12.09 08:00:00,3146.11000,3149.63000,3131.57000,3135.14000,11794,0
2019.12.10 08:00:00,3135.12000,3143.19000,3116.73000,3134.65000,17459,0
2019.12.11 08:00:00,3134.53000,3146.62000,3130.27000,3146.56000,14848,0
2019.12.12 08:00:00,3146.56000,3182.32000,3137.91000,3180.48000,19590,0
2019.12.13 08:00:00,3180.64000,3184.97000,3157.33000,3169.81000,22824,0
2019.12.15 08:00:00,3175.37000,3177.68000,3174.81000,3176.32000,637,0
2019.12.16 08:00:00,3176.30000,3200.27000,3176.26000,3192.64000,11008,0
2019.12.17 08:00:00,3192.63000,3201.36000,3190.15000,3192.39000,11087,0
2019.12.18 08:00:00,3192.39000,3200.01000,3189.93000,3196.86000,9319,0
2019.12.19 08:00:00,3196.81000,3212.22000,3193.21000,3211.52000,9391,0
2019.12.20 08:00:00,3211.52000,3227.95000,3207.23000,3222.45000,9425,0
2019.12.22 08:00:00,3226.57000,3228.07000,3225.59000,3227.32000,365,0
2019.12.23 08:00:00,3227.20000,3233.05000,3223.49000,3227.62000,7537,0
2019.12.24 08:00:00,3227.61000,3230.07000,3221.74000,3225.66000,5038,0
2019.12.26 08:00:00,3237.02000,3242.27000,3237.02000,3242.27000,261,0
2019.12.27 08:00:00,3242.27000,3252.92000,3234.64000,3240.33000,9137,0
2019.12.29 08:00:00,3235.59000,3240.37000,3235.59000,3240.04000,276,0
2019.12.30 08:00:00,3239.89000,3243.52000,3216.52000,3223.90000,12351,0
2019.12.31 08:00:00,3223.95000,3227.39000,3212.35000,3219.57000,8731,0
2020.01.01 08:00:00,3236.56000,3239.68000,3233.99000,3236.90000,693,0
2020.01.02 08:00:00,3236.94000,3262.68000,3234.85000,3260.21000,12349,0
2020.01.03 08:00:00,3260.21000,3261.92000,3206.29000,3233.38000,24086,0
2020.01.05 08:00:00,3220.69000,3223.66000,3215.86000,3223.44000,1304,0
2020.01.06 08:00:00,3223.44000,3249.04000,3208.46000,3242.23000,20099,0
2020.01.07 08:00:00,3242.20000,3253.97000,3195.90000,3203.11000,21510,0
2020.01.08 08:00:00,3203.07000,3267.40000,3181.04000,3260.97000,29726,0
2020.01.09 08:00:00,3260.82000,3278.04000,3257.00000,3277.39000,16984,0
2020.01.10 08:00:00,3277.49000,3286.25000,3260.21000,3264.98000,13817,0
2020.01.12 08:00:00,3267.06000,3271.07000,3265.97000,3267.17000,487,0
2020.01.13 08:00:00,3266.98000,3293.92000,3266.48000,3293.67000,12659,0
2020.01.14 08:00:00,3293.67000,3296.59000,3275.44000,3279.29000,18786,0
2020.01.15 08:00:00,3279.46000,3299.76000,3278.34000,3297.27000,17404,0
2020.01.16 08:00:00,3297.30000,3323.65000,3295.04000,3320.14000,12814,0
2020.01.17 08:00:00,3320.14000,3330.51000,3317.19000,3328.74000,11175,0
2020.01.19 08:00:00,3324.75000,3328.80000,3324.12000,3328.80000,442,0
2020.01.20 08:00:00,3328.68000,3329.20000,3319.64000,3323.98000,6548,0
2020.01.21 08:00:00,3324.08000,3330.86000,3308.54000,3321.68000,17723,0
2020.01.22 08:00:00,3321.76000,3338.56000,3315.20000,3315.73000,19025,0
2020.01.23 08:00:00,3315.68000,3332.94000,3302.62000,3331.47000,21539,0
2020.01.24 08:00:00,3331.47000,3337.95000,3281.86000,3295.79000,19726,0
2020.01.26 08:00:00,3268.56000,3269.03000,3254.25000,3260.70000,1615,0
2020.01.27 08:00:00,3264.26000,3270.58000,3235.44000,3249.27000,23252,0
2020.01.28 08:00:00,3249.45000,3286.83000,3244.21000,3276.87000,19515,0
2020.01.29 08:00:00,3276.84000,3294.13000,3267.30000,3274.95000,17430,0
2020.01.30 08:00:00,3274.80000,3296.47000,3241.49000,3290.55000,26162,0
2020.01.31 08:00:00,3290.57000,3298.73000,3214.15000,3223.75000,25315,0
2020.02.02 08:00:00,3233.87000,3237.09000,3227.41000,3233.27000,1358,0
2020.02.03 08:00:00,3233.11000,3268.48000,3231.12000,3243.14000,24389,0
2020.02.04 08:00:00,3243.17000,3306.88000,3242.46000,3296.01000,18747,0
2020.02.05 08:00:00,3295.80000,3340.19000,3290.29000,3335.52000,21952,0
2020.02.06 08:00:00,3335.55000,3358.74000,3333.79000,3349.87000,17843,0
2020.02.07 08:00:00,3349.90000,3350.41000,3321.92000,3327.59000,18579,0
2020.02.09 08:00:00,3323.70000,3330.34000,3305.06000,3312.48000,1446,0
2020.02.10 08:00:00,3313.48000,3354.52000,3312.76000,3352.67000,17496,0
2020.02.11 08:00:00,3352.70000,3375.53000,3350.68000,3362.30000,13101,0
2020.02.12 08:00:00,3362.44000,3382.95000,3357.25000,3368.30000,12358,0
2020.02.13 08:00:00,3368.56000,3385.27000,3349.18000,3374.30000,17324,0
2020.02.14 08:00:00,3374.48000,3388.48000,3365.86000,3379.73000,12077,0
2020.02.16 08:00:00,3388.55000,3390.14000,3387.37000,3388.63000,415,0
2020.02.17 08:00:00,3388.39000,3393.34000,3373.14000,3376.89000,6788,0
2020.02.18 08:00:00,3376.72000,3378.49000,3356.06000,3378.45000,14115,0
2020.02.19 08:00:00,3378.68000,3394.28000,3372.83000,3392.43000,10274,0
2020.02.20 08:00:00,3392.45000,3397.92000,3340.25000,3356.52000,23373,0
2020.02.21 08:00:00,3357.61000,3366.45000,3328.89000,3338.88000,26123,0
2020.02.23 08:00:00,3306.23000,3307.69000,3290.53000,3298.98000,1668,0
2020.02.24 08:00:00,3299.23000,3304.36000,3214.59000,3240.46000,38849,0
2020.02.25 08:00:00,3239.94000,3260.20000,3118.22000,3152.52000,45866,0
2020.02.26 08:00:00,3152.53000,3182.89000,3092.31000,3103.77000,59339,0
2020.02.27 08:00:00,3103.98000,3107.86000,2936.00000,2967.46000,68747,0
2020.02.28 08:00:00,2968.48000,2996.27000,2853.91000,2988.17000,88296,0
2020.03.01 08:00:00,2905.68000,2928.67000,2901.18000,2920.27000,2944,0
2020.03.02 08:00:00,2920.52000,3093.97000,2905.15000,3085.42000,80767,0
2020.03.03 08:00:00,3085.68000,3137.66000,2974.46000,2991.98000,80242,0
2020.03.04 08:00:00,2993.20000,3129.96000,2992.13000,3107.86000,58417,0
2020.03.05 08:00:00,3106.36000,3109.27000,2998.03000,3027.49000,54362,0
2020.03.06 08:00:00,3027.73000,3037.94000,2899.43000,2961.66000,68561,0
2020.03.08 08:00:00,2859.84000,2865.43000,2820.31000,2823.63000,4946,0
2020.03.09 08:00:00,2823.23000,2840.11000,2696.86000,2797.17000,47271,0
2020.03.10 08:00:00,2800.87000,2885.58000,2730.46000,2828.17000,81997,0
2020.03.11 08:00:00,2828.33000,2840.35000,2704.23000,2733.37000,81388,0
2020.03.12 08:00:00,2734.91000,2742.96000,2419.59000,2440.61000,85725,0
2020.03.13 08:00:00,2440.74000,2707.56000,2394.54000,2667.02000,74109,0
2020.03.15 08:00:00,2605.53000,2614.44000,2567.08000,2567.08000,1159,0
2020.03.16 08:00:00,2401.83000,2561.92000,2384.46000,2445.82000,48810,0
2020.03.17 08:00:00,2446.02000,2556.09000,2366.11000,2423.22000,88101,0
2020.03.18 08:00:00,2423.22000,2471.69000,2274.69000,2455.70000,70048,0
2020.03.19 08:00:00,2456.13000,2468.05000,2287.09000,2366.59000,97856,0
2020.03.20 08:00:00,2364.96000,2509.29000,2270.78000,2276.54000,93885,0
2020.03.22 08:00:00,2203.96000,2219.76000,2187.28000,2201.41000,1853,0
2020.03.23 08:00:00,2201.89000,2395.17000,2183.31000,2262.30000,105921,0
